,experience,weeks,education,occupation_white,industry_yes,south_yes,smsa_yes,married_yes,gender_male,union_yes,ethnicity_other,wage_class
3101,25,49,12,0,1,1,1,0,0,0,1,low
3102,4,40,9,0,0,0,1,1,1,1,1,high
3103,5,44,9,0,0,0,1,1,1,1,1,average
3104,6,43,9,0,0,0,1,1,1,1,1,high
3105,7,43,9,0,0,0,1,1,1,1,1,very high
3106,8,48,9,0,0,0,1,1,1,1,1,high
3107,9,50,9,0,0,0,1,1,1,1,1,very high
3108,10,43,9,0,0,0,1,0,1,1,1,very high
3109,16,41,17,1,0,0,1,1,1,1,1,high
3110,17,40,17,1,0,0,1,1,1,1,1,high
3111,18,39,17,1,0,0,1,1,1,1,1,very high
3112,19,39,17,1,0,0,1,1,1,1,1,very high
3113,20,39,17,1,0,0,1,1,1,1,1,very high
3114,21,38,17,1,0,0,1,1,1,1,1,very high
3115,22,37,17,1,0,0,1,1,1,1,1,very high
3116,3,48,16,1,0,1,1,0,0,0,1,low
3117,4,49,16,1,0,1,1,0,0,0,1,low
3118,5,49,16,1,0,1,1,0,0,0,1,low
3119,6,47,16,1,0,1,1,0,0,0,1,low
3120,7,40,16,1,0,1,0,0,0,0,1,average
3121,8,41,16,1,0,1,1,0,0,0,1,low
3122,9,42,16,1,0,1,1,0,0,0,1,average
3123,22,47,8,0,1,1,0,1,1,0,1,low
3124,23,52,8,0,1,1,0,1,1,0,1,low
3125,24,52,8,0,1,1,0,1,1,0,1,low
3126,25,52,8,0,1,1,0,1,1,0,1,low
3127,26,52,8,0,1,1,1,1,1,0,1,low
3128,27,52,8,0,1,1,1,1,1,0,1,low
3129,28,52,8,0,1,1,0,0,1,0,1,low
3130,34,50,10,0,0,1,0,1,1,1,0,average
3131,35,51,10,0,0,1,0,1,1,1,0,average
3132,36,48,10,0,0,1,0,1,1,1,0,high
3133,37,51,10,0,0,1,0,1,1,1,0,high
3134,38,51,10,0,0,1,0,1,1,1,0,high
3135,39,48,10,0,0,1,0,1,1,1,0,very high
3136,40,43,10,0,0,1,0,1,1,1,0,very high
3137,8,50,12,0,0,0,0,1,1,0,1,low
3138,9,52,12,0,0,0,0,1,1,0,1,low
3139,10,50,12,0,0,0,0,1,1,0,1,low
3140,11,44,12,0,0,0,0,1,1,0,1,high
3141,12,49,12,0,1,0,0,1,1,1,1,average
3142,13,50,12,0,0,0,0,1,1,1,1,very high
3143,14,43,12,0,0,0,0,1,1,0,1,very high
3144,7,50,11,0,1,0,1,1,1,1,1,average
3145,8,48,11,0,1,0,1,1,1,1,1,average
3146,9,44,11,0,1,0,1,1,1,1,1,average
3147,10,50,11,0,1,0,1,1,1,1,1,high
3148,11,50,11,0,1,0,1,1,1,1,1,high
3149,12,48,11,0,1,0,1,1,1,1,1,very high
3150,13,49,11,0,1,0,1,1,1,1,1,very high
3151,11,50,11,0,1,0,1,1,1,1,1,low
3152,12,50,11,0,1,0,1,1,1,1,1,average
3153,13,50,11,0,1,0,1,1,1,1,1,average
3154,14,50,11,0,1,0,1,1,1,1,1,high
3155,15,50,11,0,1,0,1,1,1,1,1,high
3156,16,48,11,0,1,0,1,1,1,1,1,high
3157,17,37,11,0,1,0,1,1,1,1,1,very high
3158,9,34,12,0,1,0,1,0,0,0,1,low
3159,10,48,12,0,1,0,1,0,0,0,1,low
3160,11,47,12,0,1,0,1,0,0,0,1,low
3161,12,45,12,0,1,0,1,0,0,0,1,low
3162,13,49,12,0,1,0,1,0,0,0,1,low
3163,14,48,12,0,1,0,1,0,0,0,1,average
3164,15,45,12,0,1,0,1,0,0,0,1,average
3165,34,45,12,0,0,0,1,0,1,0,1,high
3166,35,48,12,0,0,0,1,0,1,0,1,high
3167,36,47,12,0,0,0,1,0,1,1,1,high
3168,37,46,12,0,0,0,1,0,1,0,1,high
3169,38,49,12,0,0,0,1,0,1,0,1,very high
3170,39,48,12,0,0,0,1,0,1,1,1,very high
3171,40,46,12,0,0,0,1,0,1,1,1,very high
3172,8,48,12,0,0,0,1,1,1,1,1,average
3173,9,52,12,0,0,0,1,1,1,1,1,average
3174,10,51,12,0,0,0,1,1,1,1,1,average
3175,11,49,12,0,0,0,1,1,1,1,1,high
3176,12,50,12,1,0,0,1,1,1,0,1,very high
3177,13,49,12,1,0,0,1,1,1,0,1,very high
3178,14,49,12,1,0,0,1,1,1,0,1,very high
3179,24,49,8,0,0,0,0,1,1,0,1,low
3180,25,49,8,0,0,0,1,1,1,0,1,low
3181,26,49,8,0,0,0,1,1,1,0,1,low
3182,27,50,8,0,1,0,1,1,1,0,1,low
3183,28,49,8,0,1,0,1,1,1,0,1,low
3184,29,49,8,0,1,0,1,1,1,0,1,average
3185,30,51,8,0,1,0,1,1,1,0,1,average
3186,23,49,11,1,1,1,0,1,1,0,1,average
3187,24,48,11,1,1,1,0,1,1,0,1,average
3188,25,46,11,1,1,1,0,1,1,0,1,average
3189,26,48,11,1,1,1,0,1,1,0,1,average
3190,27,48,11,1,1,1,0,1,1,0,1,high
3191,28,48,11,1,0,1,0,1,1,0,1,high
3192,29,49,11,1,0,1,0,1,1,0,1,very high
3193,34,52,10,0,0,0,1,1,1,1,1,low
3194,35,50,10,0,0,0,1,1,1,1,1,low
3195,36,50,10,0,0,0,1,1,1,1,1,low
3196,37,51,10,0,0,0,1,1,1,1,1,low
3197,38,50,10,0,0,0,1,1,1,1,1,low
3198,39,50,10,0,0,0,1,1,1,1,1,low
3199,40,50,10,0,0,0,1,1,1,1,1,average
3200,12,41,17,1,0,1,1,1,1,0,1,average
3201,13,41,17,1,0,1,1,1,1,0,1,average
3202,14,43,17,1,0,1,1,1,1,0,1,high
3203,15,41,17,1,0,1,1,1,1,0,1,high
3204,16,42,17,1,0,1,1,1,1,0,1,very high
3205,17,40,17,1,0,1,1,1,1,0,1,very high
3206,18,51,17,1,0,1,1,1,1,0,1,high
3207,21,47,14,0,0,0,1,1,1,0,1,low
3208,22,47,14,0,0,0,1,1,1,0,1,high
3209,23,47,14,0,0,0,1,1,1,0,1,high
3210,24,46,14,0,0,0,1,1,1,0,1,high
3211,25,47,14,0,0,0,1,1,1,0,1,very high
3212,26,47,14,0,0,0,1,1,1,0,1,very high
3213,27,46,14,0,0,0,1,1,1,0,1,very high
3214,7,47,12,0,0,0,0,1,1,1,1,average
3215,8,41,12,0,0,0,0,1,1,1,1,high
3216,9,44,12,0,0,0,0,1,1,1,1,high
3217,10,50,12,0,0,0,0,0,1,1,1,high
3218,11,44,12,0,0,0,0,0,1,1,1,high
3219,12,43,12,0,0,0,0,1,1,1,1,high
3220,13,43,12,0,0,0,0,1,1,1,1,very high
3221,29,50,12,1,1,0,0,1,1,0,1,low
3222,30,49,12,1,1,0,0,1,1,0,1,average
3223,31,49,12,1,1,0,0,1,1,0,1,average
3224,32,49,12,1,1,0,0,1,1,0,1,average
3225,33,49,12,1,1,0,0,1,1,0,1,high
3226,34,49,12,1,1,0,0,1,1,0,1,high
3227,35,49,12,1,1,0,0,1,1,0,1,high
3228,36,39,6,0,0,0,1,1,1,0,1,low
3229,37,44,6,0,0,0,1,1,1,0,1,average
3230,38,25,6,0,1,0,1,1,1,0,1,low
3231,39,51,6,0,1,0,1,1,1,0,1,low
3232,40,50,6,0,1,0,1,1,1,0,1,low
3233,41,49,6,0,1,0,1,1,1,0,1,low
3234,42,37,6,0,1,0,1,1,1,0,1,average
3235,13,48,17,1,0,0,1,0,0,0,1,average
3236,14,50,17,1,0,0,1,0,0,0,1,average
3237,15,48,17,1,0,0,1,0,0,0,1,high
3238,16,48,17,1,0,0,1,0,0,0,1,high
3239,17,47,17,1,0,0,1,0,0,0,1,high
3240,18,47,17,1,0,0,1,0,0,0,1,very high
3241,19,45,17,1,0,0,1,0,0,0,1,very high
3242,40,49,12,0,1,0,1,0,0,0,1,low
3243,41,52,12,0,1,0,1,0,0,0,1,low
3244,42,49,12,0,1,0,1,0,0,0,1,low
3245,43,50,12,0,1,0,1,0,0,0,1,low
3246,44,50,12,0,1,0,1,0,0,0,1,low
3247,45,49,12,1,1,0,1,0,0,0,1,average
3248,46,49,12,0,1,0,1,0,0,0,1,average
3249,3,37,16,1,0,0,1,1,1,1,1,low
3250,4,39,16,1,0,0,1,1,1,1,1,low
3251,5,36,16,1,0,0,1,1,1,1,1,low
3252,6,39,16,1,0,0,1,1,1,1,1,average
3253,7,37,16,1,0,0,1,1,1,1,1,average
3254,8,38,16,1,0,0,0,1,1,1,1,average
3255,9,38,16,1,0,0,0,1,1,1,1,average
3256,28,50,12,0,1,0,1,1,1,1,1,low
3257,29,38,12,0,1,0,1,1,1,1,1,low
3258,30,49,12,0,1,0,1,1,1,1,1,average
3259,31,48,12,0,1,0,1,1,1,1,1,average
3260,32,49,12,0,1,0,1,1,1,0,1,average
3261,33,48,12,0,1,0,1,1,1,1,1,average
3262,34,30,12,0,1,0,1,1,1,1,1,high
3263,24,46,12,0,1,0,1,1,1,1,1,low
3264,25,51,12,0,1,0,1,1,1,1,1,low
3265,26,49,12,0,1,0,1,1,1,1,1,average
3266,27,49,12,0,1,0,1,1,1,1,1,average
3267,28,49,12,0,1,0,1,1,1,1,1,average
3268,29,49,12,0,1,0,1,1,1,1,1,very high
3269,30,49,12,0,1,0,1,1,1,1,1,high
3270,40,49,17,1,1,0,1,1,1,0,1,high
3271,41,48,17,1,1,0,1,1,1,0,1,high
3272,42,48,17,1,1,0,1,1,1,0,1,very high
3273,43,49,17,1,0,0,1,1,1,0,1,very high
3274,44,49,17,1,1,0,1,1,1,0,1,very high
3275,45,49,17,1,1,0,1,1,1,0,1,very high
3276,46,50,17,1,1,0,1,1,1,0,1,very high
3277,44,40,9,0,0,1,1,0,0,0,0,low
3278,45,35,9,0,0,1,1,0,0,0,0,low
3279,46,39,9,0,0,1,1,0,0,0,0,low
3280,47,40,9,0,0,1,1,0,0,0,0,low
3281,48,39,9,0,0,1,1,0,0,0,0,low
3282,49,38,9,0,0,1,1,0,0,0,0,low
3283,50,37,9,0,0,1,1,0,0,0,0,low
3284,10,50,12,0,1,0,1,1,1,0,1,average
3285,11,50,12,0,1,0,1,1,1,0,1,average
3286,12,49,12,0,1,0,1,1,1,0,1,average
3287,13,52,12,1,1,1,1,1,1,0,1,very high
3288,14,51,12,1,1,1,1,1,1,0,1,very high
3289,15,50,12,1,1,0,0,1,1,0,1,very high
3290,16,51,12,1,1,0,0,1,1,0,1,very high
3291,29,49,16,1,0,0,1,1,1,0,1,average
3292,30,48,16,1,0,0,1,1,1,0,1,high
3293,31,48,16,1,0,0,1,1,1,0,1,high
3294,32,46,16,1,0,0,1,1,1,0,1,high
3295,33,48,16,1,0,0,1,1,1,0,1,very high
3296,34,44,16,1,0,0,1,1,1,0,1,very high
3297,35,44,16,1,0,0,1,1,1,0,1,very high
3298,4,21,12,1,0,1,0,0,0,0,1,low
3299,5,42,12,1,0,1,0,0,0,0,1,low
3300,6,49,12,1,0,1,0,0,0,0,1,low
3301,7,49,12,1,0,1,0,0,0,0,1,low
3302,8,44,12,1,0,1,0,0,0,0,1,low
3303,9,47,12,1,0,1,0,0,0,0,1,low
3304,10,48,12,1,0,1,0,0,0,0,1,low
3305,5,50,14,0,0,0,0,1,1,1,1,average
3306,6,48,14,0,0,0,0,1,1,1,1,low
3307,7,48,14,0,0,0,0,1,1,1,1,average
3308,8,47,14,0,0,0,0,1,1,1,1,high
3309,9,50,14,0,0,0,0,1,1,1,1,high
3310,10,49,14,0,0,0,0,1,1,1,1,high
3311,11,46,14,0,0,0,0,1,1,1,1,high
3312,12,52,17,1,1,1,1,1,1,0,1,high
3313,13,50,17,1,1,1,1,1,1,0,1,high
3314,14,52,17,1,1,1,1,1,1,0,1,high
3315,15,51,17,1,1,1,1,1,1,0,1,very high
3316,16,50,17,1,1,1,1,1,1,0,1,very high
3317,17,51,17,1,0,1,1,1,1,0,1,very high
3318,18,52,17,1,0,1,1,1,1,0,1,very high
3319,17,48,12,0,0,0,0,1,1,1,1,high
3320,18,51,12,0,0,0,0,1,1,1,1,high
3321,19,50,12,0,0,0,0,1,1,1,1,very high
3322,20,49,12,0,0,0,0,1,1,1,1,very high
3323,21,50,12,0,0,0,0,1,1,1,1,very high
3324,22,48,12,0,0,0,0,1,1,1,1,very high
3325,23,48,12,0,0,0,0,1,1,1,1,very high
3326,26,47,10,0,1,0,1,1,1,1,1,low
3327,27,49,10,0,1,0,1,1,1,1,1,low
3328,28,38,10,0,1,0,1,1,1,1,1,low
3329,29,8,10,1,0,0,1,1,1,0,1,low
3330,30,43,10,0,1,0,1,1,1,0,1,average
3331,31,52,10,0,1,0,1,1,1,0,1,low
3332,32,52,10,0,1,0,1,1,1,0,1,average
3333,10,47,12,1,1,0,1,1,1,1,1,low
3334,11,26,12,1,1,0,1,1,1,1,1,average
3335,12,48,12,1,1,0,1,1,1,1,1,average
3336,13,48,12,1,1,0,1,1,1,1,1,high
3337,14,48,12,1,1,0,1,1,1,1,1,high
3338,15,46,12,1,1,0,1,1,1,1,1,high
3339,16,49,12,0,1,0,1,1,1,1,1,very high
3340,3,49,16,0,1,0,1,1,1,1,1,low
3341,4,49,16,0,1,0,1,1,1,1,1,average
3342,5,48,16,0,1,0,1,1,1,1,1,average
3343,6,47,16,0,1,0,1,1,1,1,1,average
3344,7,49,16,1,1,0,1,1,1,1,1,average
3345,8,49,16,1,1,0,1,1,1,1,1,high
3346,9,50,16,1,0,0,1,1,1,0,1,high
3347,21,48,12,0,0,1,1,1,1,0,1,high
3348,22,48,12,0,0,1,1,1,1,0,1,high
3349,23,48,12,0,0,1,1,1,1,0,1,very high
3350,24,48,12,0,0,1,1,0,1,0,1,very high
3351,25,48,12,0,0,1,1,1,1,0,1,very high
3352,26,48,12,0,0,1,1,1,1,0,1,very high
3353,27,47,12,0,0,1,1,1,1,0,1,very high
3354,17,51,12,0,1,1,0,1,1,0,1,low
3355,18,50,12,0,1,1,0,1,1,0,1,low
3356,19,50,12,0,1,1,0,1,1,0,1,low
3357,20,50,12,0,1,1,0,1,1,1,1,low
3358,21,48,12,0,1,1,0,1,1,1,1,average
3359,22,45,12,0,1,1,0,1,1,1,1,high
3360,23,42,12,0,1,1,0,1,1,1,1,very high
3361,18,48,7,1,0,1,0,1,1,0,1,low
3362,19,50,7,1,0,1,0,1,1,0,1,low
3363,20,50,7,1,0,1,0,1,1,0,1,low
3364,21,50,7,1,0,1,0,1,1,0,1,low
3365,22,48,7,1,0,1,0,1,1,0,1,low
3366,23,48,7,1,0,1,0,1,1,0,1,low
3367,24,49,7,1,1,1,0,1,1,0,1,low
3368,10,44,11,0,0,1,1,1,1,0,1,low
3369,11,49,11,0,0,1,1,1,1,0,1,low
3370,12,50,11,0,0,1,1,1,1,0,1,average
3371,13,49,11,0,0,1,1,1,1,0,1,average
3372,14,48,11,0,0,1,1,1,1,0,1,average
3373,15,48,11,0,0,1,1,1,1,0,1,high
3374,16,49,11,0,0,1,1,1,1,0,1,high
3375,7,50,14,1,0,1,1,0,1,1,0,low
3376,8,50,14,1,0,1,1,0,1,1,0,low
3377,9,49,14,1,0,1,1,0,1,1,0,average
3378,10,48,14,1,0,1,1,0,1,1,0,average
3379,11,46,14,1,0,1,1,0,1,1,0,average
3380,12,49,14,1,0,1,1,0,1,1,0,high
3381,13,47,14,1,0,1,1,0,1,1,0,very high
3382,7,44,10,0,0,0,1,1,1,1,1,average
3383,8,49,10,0,0,0,1,1,1,1,1,high
3384,9,45,10,0,0,0,1,1,1,1,1,high
3385,10,49,10,0,0,0,1,1,1,1,1,high
3386,11,47,10,0,0,0,1,1,1,1,1,very high
3387,12,49,10,0,0,0,1,1,1,1,1,very high
3388,13,39,10,0,0,0,1,1,1,1,1,very high
3389,18,49,12,1,1,0,1,1,1,1,1,low
3390,19,49,12,1,1,0,1,1,1,1,1,average
3391,20,49,12,1,1,0,1,1,1,1,1,average
3392,21,49,12,1,1,0,1,1,1,1,1,average
3393,22,49,12,1,1,0,1,1,1,1,1,high
3394,23,49,12,1,1,0,1,1,1,1,1,high
3395,24,48,12,1,1,0,1,1,1,1,1,high
3396,32,48,9,0,0,0,1,1,1,1,1,high
3397,33,52,9,0,0,0,1,1,1,1,1,high
3398,34,50,9,0,0,0,1,1,1,1,1,very high
3399,35,51,9,0,0,0,1,1,1,1,1,very high
3400,36,43,9,0,0,0,1,1,1,1,1,very high
3401,37,50,9,0,0,0,1,1,1,1,1,very high
3402,38,49,9,0,0,0,1,1,1,1,1,very high
3403,10,49,15,1,0,0,1,1,1,1,1,high
3404,11,49,15,1,0,0,1,1,1,1,1,high
3405,12,48,15,1,0,0,1,1,1,1,1,high
3406,13,48,15,1,0,0,1,1,1,1,1,very high
3407,14,47,15,1,0,0,1,1,1,1,1,very high
3408,15,46,15,1,0,0,1,1,1,1,1,very high
3409,16,43,15,1,0,0,1,1,1,1,1,very high
3410,26,41,12,0,0,0,1,1,1,1,1,average
3411,27,47,12,0,0,0,1,1,1,1,1,average
3412,28,32,12,0,0,0,0,1,1,1,1,high
3413,29,46,12,0,0,0,0,1,1,1,1,high
3414,30,44,12,0,0,0,0,1,1,1,1,very high
3415,31,45,12,0,0,0,0,1,1,1,1,very high
3416,32,23,12,0,0,0,0,1,1,1,1,very high
3417,31,50,12,1,0,1,1,1,1,0,1,average
3418,32,50,12,1,0,1,1,1,1,0,1,average
3419,33,50,12,1,0,1,1,1,1,0,1,average
3420,34,50,12,1,0,1,1,1,1,0,1,high
3421,35,51,12,1,0,1,1,1,1,0,1,high
3422,36,50,12,0,0,1,1,1,1,0,1,high
3423,37,51,12,1,0,1,1,1,1,0,1,high
3424,24,46,16,1,1,0,1,0,1,0,1,high
3425,25,45,16,1,1,0,1,0,1,0,1,high
3426,26,47,16,1,1,0,1,1,1,1,1,high
3427,27,49,16,1,1,0,1,1,1,0,1,very high
3428,28,47,16,1,1,0,1,1,1,0,1,very high
3429,29,47,16,1,1,0,1,1,1,0,1,high
3430,30,49,16,1,1,0,1,1,1,0,1,very high
3431,7,12,12,0,0,0,1,1,1,1,1,low
3432,8,25,12,0,0,0,1,1,1,1,1,average
3433,9,49,12,0,0,0,1,1,1,1,1,average
3434,10,51,12,0,0,0,1,1,1,1,1,average
3435,11,50,12,0,0,0,1,1,1,1,1,average
3436,12,50,12,0,0,0,1,1,1,0,1,very high
3437,13,46,12,0,0,0,1,0,1,0,1,very high
3438,22,48,12,1,0,0,1,0,0,1,1,low
3439,23,47,12,1,0,0,1,0,0,1,1,low
3440,24,48,12,1,0,0,1,0,0,1,1,low
3441,25,49,12,1,0,0,1,0,0,1,1,low
3442,26,48,12,1,0,0,1,0,0,1,1,average
3443,27,47,12,1,0,0,1,0,0,1,1,high
3444,28,47,12,1,0,0,1,0,0,1,1,low
3445,12,50,14,1,1,1,0,1,1,0,1,average
3446,13,50,14,1,1,1,1,1,1,0,1,average
3447,14,48,14,1,1,1,1,1,1,0,1,high
3448,15,49,14,1,1,1,1,1,1,0,1,high
3449,16,49,14,1,1,1,1,1,1,0,1,high
3450,17,49,14,1,1,1,1,1,1,0,1,very high
3451,18,49,14,0,1,1,1,1,1,0,1,very high
3452,39,44,14,0,1,0,1,0,0,1,0,low
3453,40,48,14,0,1,0,1,0,0,1,0,low
3454,41,35,14,0,1,0,1,0,0,1,0,low
3455,42,48,14,0,1,0,1,0,0,1,0,low
3456,43,48,14,0,1,0,1,0,0,1,0,low
3457,44,48,14,0,1,0,1,0,0,1,0,low
3458,45,48,14,0,1,0,1,0,0,1,0,low
3459,8,41,14,0,0,0,0,1,1,0,1,low
3460,9,42,14,0,0,0,0,1,1,0,1,low
3461,10,48,14,0,0,0,1,1,1,1,1,average
3462,11,52,14,0,0,0,1,1,1,1,1,high
3463,12,51,14,0,0,0,1,1,1,1,1,high
3464,13,51,14,0,0,0,1,1,1,1,1,high
3465,14,49,14,0,0,0,1,1,1,1,1,very high
3466,33,41,8,0,1,0,1,1,1,1,1,high
3467,34,45,8,0,1,0,1,1,1,1,1,high
3468,35,47,8,0,1,0,1,1,1,1,1,very high
3469,36,46,8,0,1,0,1,1,1,1,1,very high
3470,37,43,8,0,1,0,1,1,1,1,1,very high
3471,38,47,8,0,1,0,1,1,1,1,1,very high
3472,39,46,8,0,1,0,1,1,1,1,1,very high
3473,15,49,14,0,0,0,1,1,1,0,1,high
3474,16,49,14,1,0,0,1,1,1,0,1,high
3475,17,49,14,1,0,0,1,1,1,0,1,very high
3476,18,48,14,1,0,0,1,1,1,0,1,very high
3477,19,48,14,1,0,0,1,1,1,0,1,very high
3478,20,48,14,1,0,0,1,1,1,0,1,very high
3479,21,47,14,1,0,0,1,1,1,0,1,very high
3480,20,46,12,1,0,0,1,0,0,0,1,low
3481,21,49,12,1,0,0,1,0,0,0,1,low
3482,22,48,12,1,0,0,1,0,0,0,1,average
3483,23,49,12,1,0,0,1,0,0,0,1,average
3484,24,49,12,1,0,0,1,0,0,0,1,average
3485,25,35,12,1,0,0,1,0,0,0,1,high
3486,26,36,12,1,0,0,1,0,0,0,1,high
3487,34,6,11,0,1,0,1,1,1,1,1,low
3488,35,48,11,0,1,0,1,1,1,1,1,average
3489,36,47,11,0,1,0,1,1,1,1,1,average
3490,37,45,11,0,1,0,1,1,1,1,1,average
3491,38,44,11,0,1,0,1,1,1,1,1,high
3492,39,47,11,0,1,0,1,1,1,1,1,high
3493,40,47,11,0,1,0,1,1,1,1,1,high
3494,3,46,17,1,0,0,0,1,1,0,1,average
3495,4,48,17,1,0,0,0,1,1,0,1,average
3496,5,48,17,1,0,0,0,1,1,0,1,average
3497,6,49,17,1,0,0,0,1,1,0,1,high
3498,7,49,17,1,0,0,0,1,1,0,1,high
3499,8,49,17,1,0,0,0,1,1,0,1,low
3500,9,48,17,1,0,1,1,1,1,0,1,low
3501,28,46,12,0,1,1,1,1,1,1,1,low
3502,29,47,12,0,1,1,1,1,1,1,1,average
3503,30,47,12,0,1,1,1,1,1,1,1,average
3504,31,46,12,0,1,1,1,1,1,1,1,average
3505,32,46,12,0,1,1,1,1,1,1,1,high
3506,33,38,12,0,1,1,1,1,1,1,1,very high
3507,34,45,12,1,1,1,1,1,1,1,1,very high
3508,14,44,17,1,0,0,0,0,0,0,1,average
3509,15,44,17,1,0,0,0,0,0,1,1,high
3510,16,44,17,1,0,0,0,0,0,1,1,high
3511,17,44,17,1,0,0,0,0,0,1,1,very high
3512,18,44,17,1,0,0,0,0,0,1,1,very high
3513,19,44,17,1,0,0,0,0,0,1,1,very high
3514,20,41,17,1,0,0,0,0,0,1,1,very high
3515,7,46,12,0,0,0,1,1,1,1,1,high
3516,8,40,12,0,0,0,1,1,1,1,1,high
3517,9,45,12,0,0,0,1,1,1,1,1,very high
3518,10,46,12,0,0,0,1,1,1,1,1,very high
3519,11,47,12,0,0,0,1,1,1,1,1,very high
3520,12,46,12,0,0,0,1,1,1,1,1,very high
3521,13,49,12,0,0,0,1,1,1,1,1,very high
3522,8,46,12,1,1,0,1,1,1,1,1,average
3523,9,49,12,0,1,0,1,1,1,0,1,average
3524,10,47,12,0,1,0,1,0,1,0,1,high
3525,11,46,12,0,1,0,1,0,1,0,1,high
3526,12,40,12,0,1,0,1,1,1,0,1,very high
3527,13,46,12,0,1,0,1,1,1,0,1,average
3528,14,48,12,0,1,0,1,1,1,1,1,very high
3529,23,48,16,1,0,0,0,1,1,0,1,high
3530,24,47,16,1,0,0,0,1,1,0,1,high
3531,25,48,16,1,0,0,0,1,1,0,1,very high
3532,26,48,16,1,0,0,0,1,1,0,1,very high
3533,27,48,16,1,0,0,0,1,1,0,1,high
3534,28,48,16,1,0,0,0,1,1,0,1,very high
3535,29,47,16,1,0,0,0,1,1,0,1,very high
3536,5,52,12,0,0,0,1,1,1,0,1,low
3537,6,51,12,0,0,0,1,1,1,0,1,average
3538,7,51,12,0,0,0,1,1,1,0,1,average
3539,8,51,12,0,0,0,1,1,1,0,1,average
3540,9,52,12,0,0,0,1,1,1,0,1,high
3541,10,51,12,0,0,0,1,1,1,0,1,average
3542,11,46,12,0,0,0,1,1,1,0,1,high
3543,22,51,12,0,0,0,0,1,1,0,1,low
3544,23,44,12,0,0,0,0,1,1,0,1,low
3545,24,38,12,0,0,0,0,1,1,0,1,low
3546,25,39,12,0,0,0,0,1,1,0,1,average
3547,26,52,12,0,0,0,0,1,1,0,1,average
3548,27,51,12,0,0,0,0,1,1,0,1,average
3549,28,51,12,0,0,0,0,1,1,0,1,high
3550,34,48,12,0,0,0,0,1,1,0,1,low
3551,35,49,12,0,0,0,0,1,1,0,1,average
3552,36,50,12,0,0,0,0,1,1,0,1,average
3553,37,49,12,0,0,0,0,1,1,0,1,high
3554,38,50,12,0,0,0,0,1,1,0,1,high
3555,39,48,12,1,0,0,0,1,1,0,1,average
3556,40,50,12,1,0,0,0,1,1,0,1,high
3557,18,50,12,1,1,0,1,1,1,0,1,low
3558,19,50,12,0,1,0,1,1,1,0,1,average
3559,20,49,12,0,1,0,1,1,1,0,1,average
3560,21,49,12,1,1,0,1,1,1,0,1,average
3561,22,48,12,1,1,0,1,1,1,0,1,high
3562,23,48,12,1,1,0,1,1,1,0,1,high
3563,24,48,12,1,1,0,1,1,1,0,1,very high
3564,6,50,16,1,0,0,1,1,1,0,1,high
3565,7,50,16,1,0,0,1,1,1,0,1,high
3566,8,50,16,1,0,0,1,1,1,0,1,very high
3567,9,50,16,1,0,0,1,1,1,0,1,very high
3568,10,50,16,1,0,0,1,1,1,0,1,very high
3569,11,49,16,1,0,0,1,1,1,0,1,very high
3570,12,50,16,1,0,0,1,1,1,0,1,very high
3571,12,50,13,0,0,0,1,1,1,0,1,low
3572,13,48,13,0,0,0,1,1,1,0,1,low
3573,14,49,13,0,0,0,1,1,1,0,1,low
3574,15,47,13,0,0,0,1,1,1,0,1,low
3575,16,30,13,0,0,0,1,1,1,0,1,high
3576,17,49,13,0,0,0,0,0,1,0,1,very high
3577,18,47,13,0,0,0,0,0,1,0,1,high
3578,4,50,10,0,1,1,0,1,1,0,1,low
3579,5,49,10,0,1,1,0,1,1,0,1,average
3580,6,47,10,0,1,1,0,1,1,0,1,high
3581,7,47,10,0,1,1,0,1,1,0,1,average
3582,8,47,10,0,1,1,0,1,1,1,1,high
3583,9,46,10,0,1,1,0,1,1,1,1,high
3584,10,48,10,0,1,1,0,1,1,1,1,very high
3585,35,50,5,0,0,0,0,1,1,0,1,low
3586,36,50,5,0,0,0,0,1,1,0,1,low
3587,37,50,5,0,0,0,0,1,1,0,1,low
3588,38,50,5,0,0,0,0,1,1,0,1,low
3589,39,50,5,0,0,0,0,1,1,0,1,low
3590,40,48,5,0,0,0,0,1,1,0,1,low
3591,41,50,5,0,0,0,0,1,1,0,1,low
3592,18,39,14,1,0,0,1,1,1,1,1,high
3593,19,37,14,1,0,0,1,1,1,1,1,high
3594,20,44,14,1,0,0,1,1,1,1,1,very high
3595,21,42,14,1,0,0,1,1,1,1,1,very high
3596,22,42,14,1,0,0,1,1,1,1,1,very high
3597,23,41,14,1,0,0,1,1,1,1,1,very high
3598,24,36,14,1,0,0,1,1,1,1,1,very high
3599,4,50,12,0,0,1,1,0,0,0,0,low
3600,5,52,12,0,0,1,1,0,0,0,0,low
3601,6,51,12,0,0,1,1,0,0,0,0,low
3602,7,50,12,0,0,1,1,0,0,0,0,low
3603,8,50,12,0,0,1,1,0,0,0,0,low
3604,9,50,12,0,0,1,1,0,0,0,0,low
3605,10,49,12,0,0,1,1,0,0,0,0,low
3606,25,50,14,0,1,0,1,1,1,0,1,high
3607,26,47,14,0,1,0,1,1,1,0,1,high
3608,27,48,14,0,1,0,1,1,1,0,1,very high
3609,28,47,14,0,1,0,1,1,1,0,1,very high
3610,29,46,14,0,1,0,1,1,1,1,1,high
3611,30,48,14,0,1,0,1,1,1,1,1,very high
